联系方式,#genre#
北京财经,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/RW5ncmZOdkxidVlMbW1TRG9lbVFJeXg4elBQcEZRcHhFVy91a3B0TStyYURKclJFaVlTVWtHVzNiMGZUVGozTFVSdlFDVDI5dDhSayttYWtpQnhmS1E9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京财经,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhac2U3UHl1Z213MFluY0tKaURrNDAxaGdFNWM3SW1KRTQvY2dkWkdEZWxkRTAra052S1dQWVdB/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京财经,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3VNUWw5OXU3RlliU1lxVmRRR2tmZUVOZlhBTlp6SGNqVlBBWkw4RU9jbHYzZ0ZVT2YxbGxkL0VlZjZhelRRLzBRPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
北京财经,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VMVZqc3YzUk95TkI1RU5lcVdWYU1lUGRpNEE5dzNOaktXZys0RkZOQVJycTdNeHl3dTltUDRYT3VabnF2VUNpcVJQUS9scVcyTVkxQktscC90WTFSTmlHd0Vrei9QYllQOUhjZEJQWVlSK04=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
房山台,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/cGlLV000THF2N0FDdTNuNnFmSDdiUHd0Q0taem11U0x3UUREN1pRdjR2WWlaMGJreFlFUVRuS1g0b1FFUXVwNWFJK2Q3emdLbnRJPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
朝阳融媒,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/cGlLV000THF2N0FDdTNuNnFmSDdiUHd0Q0taem11U0x3UUREN1pRdjR2WWlaMGJreFlFUVR0RmlSME9WcDRocUFVMW9QUGltcmlrPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
朝阳融媒,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnlSaFBQTTBveEFLcjlTR3E2VlhUczI2SEU5ZlhCWHRDaTZuZTFDdUF5U1ZTb0FiTlgwUXRPZnRoNlJPd3NoRGNVPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
纪实科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/cGlLV000THF2N0FDdTNuNnFmSDdiUHd0Q0taem11U0x3UUREN1pRdjR2WWlaMGJreFlFUVR0UmlBNDRqOC92ZFJTUUo0ZnF0ZlNvPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
纪实科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/aENpNEFMZ1BwWXhMQmdLZUlORHBQUmpSMndnK2t0M1k2TjBQU0YwMVhPYkw1RTJsaE1FOENUcmJJQlE5b2tpdFVSRVc5S0dCMjFNPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
通州融媒,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/cGlLV000THF2N0FDdTNuNnFmSDdiUHd0Q0taem11U0x3UUREN1pRdjR2WWlaMGJreFlFUVRtYWRnQTJlY3JMd09pSTNiM0NMRFVVPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
通州融媒,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnlSaFBQTTBveEFLcjlTR3E2VlhUczI2SEU5ZlhCWHRDaTZuZTFDdUF5U1ZkNFZPNDdmeDlqSnQwS1ZEcHZ4eVVFPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽台IPV4,#genre#
临泉新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl5ZktYWkt4QWxDbA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
亳州农村,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHk1ajVTNTJWMVVMeHVIdEZhM0EvMmlrPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
亳州综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHkvbW1nNk5JVUI4cDhiNmZtSVVTZFpzPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
六安公共,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHkxT3ZIcGhCRFhKc2tnck1tZTNxK29nPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
南陵新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl4bUR5emg0cTlYSmRQQ1o4TVZpclN3PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
合肥新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHk2ZGY2UldaVFVVZktwSUNGZFZ5YVJzPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
固镇新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3VOK3JEM1JtVzRpZmxzODFWRVpRM0ZaZVVJamo3M2gzeTBOMWhNRkhhcUZJanNSc2dNK0E4dmNmemJoeEJ2R1dnPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
固镇新闻频道,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3VOK3JEM1JtVzRpZmxzODFWRVpRM0ZaZVVJamo3M2gzeTBOMWhNRkhhcUZMcFN6dlZEM1IvOQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
太湖新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqK0xsNXFxNm1CYjgwYnhlUldYT1diVQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽公共,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqK0xsNXFxNm1CYjg0bGVzSGFFZmJUdw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽公共,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpEc1o5NWs1b0VTSGh0clRjU2pja2dpY0JGb0RCaGlmOA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽公共,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhuMlVqemlVbkRFYWIxSzZLMENJeU1SNFNicTRPMlRtNHhLdHk3UDhlcXVyOWozYXRDdUNnNg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽农业科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhuMlVqemlVbkRFYWIxSzZLMENJeU1SNFNicTRPMlRtN3B1WVN3VE5iakRYVCtqQmFYcXJRQw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/a3pCV25Hc1QyLy9vNW4xM3YyczZ6WlhJWGdZVTZZcHc3TFZuZE1rU0JrNzM0TGxQVy9iQnNLUDNEc1Zva082NkFHdDEzVFFjd3owPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHkxUnFCMDVGd0VaSzdLaWtvSEtvbnNSeEVmMGk3UWsrZXhmb2hIUTBmSkl2/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhLaWRIK0dONHc4dExnQXl1eEt1eWVMVVdnZE0wOTZKd0JPS3plcW5vbEhKNlI2SUwzZjkwUi9rNG9QTXlsWGdZNGUyVU1WaU95bWFFWGRIVXdSYW44RjJOenJqOXZrZTVoR0lMT2pHZFgrdz09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpKYVc2UzRkSWRvK1RaT0JwWmVQSnh3Ym9WQ1dicEVNWlhpb1ZvK01UOGc2K2ZpT0xHMDl1Y0dCa09hS0t5UWs0YlFLa2NDOEhVSm9IczZzaFRkS3ZnWFJvOXVHSWZ5WWNqMXQ2TDFxZlFZQT09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjkwUUxQSlJ4YXlIb2NSYXNIQUo0WXdrPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Y0o1RTNxK3N2T0RUaTFheHB4OUtXclNpZUxaZFZqM0s0VldSNVlvd3RlU0ZoTzVYanZGYzB5SFNwR2NQRnZXbDU3L2lSK1BZc2lQekk2T2NFL2V6dmc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3ZndySlhLNkpPR292YjBPMldrVG1xRlFVRUZKY1NhaUlXUXo3a0M1UGFrS1hqaExRa1hvTzBITWcxT3p5OThEQXYwPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhjVmpsU01yZVdDQTlGSkdLVWMzeUhvMXZzRE5WVm1EcWpJalRkckJTVWh6ZTN5TGh0dklLRk40NVNvR3lWRjRrPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/bHJISHhtajJnUmR6TXlKS1RDbHdReEY2cmJRbnBTc0JaT1licHdSNGtRWDFjbWZyMk5ETHJFNi90eE92eGp2dw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽卫视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndSM1p1dXk4a3RCcE9ueVByeGdodFBuN1ZkSVRqUHdIMWhhSDFXZkxPM1ZiVjI0bEtMem95MEhpWDZMUURYTUkxZTc2MVdscVJHWFE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽国际,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhuMlVqemlVbkRFYWIxSzZLMENJeU1SNFNicTRPMlRtN2hwQTRYb2lSM1RtQStHVkk1bGtWMQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽导视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VNnFhZUJSQ1ZpQlpuNDVCOE9nanhPM2poSWVuR1QwTWZWUVJZZEpweHorWUxDamNWZ1lQa3JoenFtOThTcVEwVDdKRzBUN1dPVXlxc3gyajZCWlFBNE5uQm9DMzBwbmJzOUxQTHhtNkQyUlY=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽影视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqK0xsNXFxNm1CYjg2ancyMTVvMUMxTg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽影视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpEc1o5NWs1b0VTSGh0clRjU2pja2dwTzlHbEtpQ1hGZg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽影视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFQ0s2aTIweFFFK1JIdFgzTlVOdklDV1lsZzZxblNEZnFMTEJIVFo4T2pBMTV0VHhvMmhCWXdZ/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽影视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3Y2cmU5VXdJZXJQVDE2L1ZVQUpjUU00NkZLVGdQa2lYVnU0ckFVMFBDNlZsd3JBd3JTUit1Yg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽影视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhuMlVqemlVbkRFYWIxSzZLMENJeU1SNFNicTRPMlRtNVhDYUdNRnlDZERCVmRYeWtncUxXbA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽影视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VOXBYdEttdlNIYm9jY0gzY2daMUY4bzFPOXVlRG80NlpES1FMWVhlSUpESzV5czRtV1pDWFFIclhFamVxSW5ieDVoN2VRQ09uNktzYW5jODJPZ2laeWNtQVJHNGREVGRBRDYwa2dpTnIraGc=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽影视频道,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRGV0WmhLWDFOSE5DSEJZRG1DRXhaYk5zMjcwQlROL2F1QndRT0xNZnc1NzRsRWtZOStlMWNhd0d1WVR6RC9JRTA9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqK0xsNXFxNm1CYjg4VjJHRUZBUTk1Tw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽经济生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRERtaWUxMmhObE9yVldmR2EwMEE4b2l0Ti8rTTlpYTNnMkF4K2JaUlp3NmpNcEpjVDNQWmVz/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽经济生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRERtaWUxMmhObE9yVldmR2EwMEE4b2l0Ti8rTTlpYTNnMkF4K2JaUlp3NmhoSWZaNU0rU0FzSSttcTZxY3NPR1oyUE1xWjdnNXl3QT09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽经济生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRERtaWUxMmhObE9yVldmR2EwMEE4b2l0Ti8rTTlpYTNnMkF4K2JaUlp3NmhoSWZaNU0rU0FzcWdPbDd4aWdWTk09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽经济生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhuMlVqemlVbkRFYWIxSzZLMENJeU1SNFNicTRPMlRtNHp4VzUwc0hwOS9DckhsaW5rTmtkRw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽经济生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3Y2cmU5VXdJZXJQVDE2L1ZVQUpjUU00NkZLVGdQa2lYVnU0ckFVMFBDNlZzai9zdkxBV1JHVQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽经济生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9Vekh0Y3hhZlcweGNPS1BuelhBRnl1SVdzQktTdC8yTGdnbjhYaU1KczVIdHdkbmwvUmRQT1lxYkxMMElkeUpCWms2Zktvd3FjTjRZQmZvNWZPNGtxQUdNZnJZSytnejZGdk5vVkM2dVYyaFg=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽经视,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqK0xsNXFxNm1CYjg3NWhDTXNhcTNicg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽综艺,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpEc1o5NWs1b0VTSGh0clRjU2pja2dodW5ta2ZwSXlWcA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽综艺,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqK0xsNXFxNm1CYjh6d1UxcTJUcHk5MQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽综艺体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRGV0WmhLWDFOSE5DSEJZRG1DRXhaYk5zMjcwQlROL2F1QndRT0xNZnc1NzRsRWtZOStlMWNhYUV1SzdLMnZrYjl0cFh0dnVwbUdSQT09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽综艺体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhuMlVqemlVbkRFYWIxSzZLMENJeU1SNFNicTRPMlRtNk5rUGJIdWdpdmVSNmlGbytkVWIvTg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽综艺体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRGV0WmhLWDFOSE5DSEJZRG1DRXhaYk5zMjcwQlROL2F1QndRT0xNZnc1NytkVnRObGl5aGM5/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽综艺体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3Y2cmU5VXdJZXJQVDE2L1ZVQUpjUU00NkZLVGdQa2lYVnU0ckFVMFBDNlZpc1JFQnhEMVVLOQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
安徽综艺体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9Vd01BQlhrclNsNmFZbG5lUEduNnc2dkdnRzN1R2hQK1dYdk1GYmFKalVrcDkyY1pQeFBUUmp5YzNQZGRPWms5ZFZWRU1iNWJpN3lLazRzMU05MjlZZVZsekY1cTlHOWVlWXB2c2FvSnpOY0c=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宣城广德生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Y0hRTGIrQnFMQmNmQnd1UXZIdHJYN3U0UThhK0djWWJ3ODJEaER3RDgyeENBSUlyUnp4UE0rMktseHJIcmRlZw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宣城绩溪新闻综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUlyZ1Jpa3psS1lJLzZvQzJuSElONTV6TDQrZWo0c0EvWVNiNGhzWW9UeGl3PT0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宿州公共,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YXpscVVTQW9JbXp3eUdFWWczdUNPdm8zcjdhQlNOT3FYTkZhZll1SDBiWDBKRkV2cU5WN1NPSFpBTDZ3RVNBVTZ2L2VFUnZ3L2pVPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宿州公共,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YXpscVVTQW9JbXp3eUdFWWczdUNPdm8zcjdhQlNOT3FYTkZhZll1SDBiWDBKRkV2cU5WN1NPSFpBTDZ3RVNBVVpYbVMrYjE2Lzd3NXdsL3dQcmtqdE1kSkh5akdFdElTKzZiMi9rM01vOEVLd2RJbVpnMlVwd0tmNFpHcERqMDdxOW9Ub2lYQ0JYZz0=/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宿州公共频道,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YXpscVVTQW9JbXp3eUdFWWczdUNPdm8zcjdhQlNOT3FYTkZhZll1SDBiWDBKRkV2cU5WN1NPSFpBTDZ3RVNBVUZQSzFFMThveDJ3PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宿州新闻综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YXpscVVTQW9JbXp3eUdFWWczdUNPdm8zcjdhQlNOT3FYTkZhZll1SDBiWGgyb09iK2g3YVlMT1BqMnEyWTlrQ2Y0eVBQcDJsYVNNPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宿州新闻综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YXpscVVTQW9JbXp3eUdFWWczdUNPdm8zcjdhQlNOT3FYTkZhZll1SDBiWGgyb09iK2g3YVlMT1BqMnEyWTlrQ1JTdEwrOWZ4dGVVPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宿州科教频道,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YXpscVVTQW9JbXp3eUdFWWczdUNPdm8zcjdhQlNOT3FYTkZhZll1SDBiV3F5cE9ta0FKdW1Rb2pXUTRSK1JKR3k3T1JEdExIamxvPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
宿州萧县新闻综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3ZnpEM1RrLzM3Y0hscTNsMzEwWjBkZTQyTnU3VzE4N2hNam1WT1gyN1dRajlYVkdMTWNObUF1Sw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
桐城新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHk5TlBOTlVuMk1mWQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
歙县综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRE16QnBRZjdPaU8wRVRVcDhnSzRxVzU5MjlMMWhWZEdORTc1Y0xkTGxDclF1VS9PVUJRWWxlR243UUc1NmNMWUFPZERhYVBVcGxIUT09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
歙县综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3Y2cmU5VXdJZXJQVDE2L1ZVQUpjUU00NkZLVGdQa2lYWExQS2VaNG9JWkFQeXFvYlgvQ0xwUA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
歙县综合频道,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhRN2xiWEJ5c0N1Rm1FRUZXRTMzNGtwUVBLRUtvVThFRE16QnBRZjdPaU8wRVRVcDhnSzRxVzU5MjlMMWhWZEdORTc1Y0xkTGxDclF1VS9PVUJRWWxlVzMxME4zVkFrcUU9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
池州一套,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHk3Y2pzR1JIR09KeVNiaFgxdFY4dGhJPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
池州二套,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl3aW1Nc1BlZndCcS9PWjdQY1huZVRrPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
池州生活,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3N3U3lFamYya1Q0Mk1RZFROZmtZVkNzcEJnZGRTbHgwMCtwYTB2SHpRSlV2T1lvcjdpR1hQUw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
池州综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3N3U3lFamYya1Q0Mk1RZFROZmtZVkNzcEJnZGRTbHgwMWl3cHpLaG1RMmNIcmo5blp6WW5zOA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
淮北公共,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl3cjlUNXo3L3FORW9TbzZVYUNkUzNJPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
淮北教育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl6Z1B1WFZCOVdXRjkzLzkvNTJ4UkRrPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
淮北新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHkyaHdnQ1BJL25raVowWEQ3d2R0RDdjPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
淮北新闻综合,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEUybkFKSTFrakVsek82QUtYcTZnOFR0elRDNG1JU1YrVW5DdlNLS21aMjhEeW01dlJTTWw3UA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
